id,survey_year,course_mode,course_level,programme_id,programme,discipline_group_id,broad_discipline_group,discipline,appeared_female,appeared_total,passed_female,passed_total,first_class_passed_female,first_class_passed_total
171,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Animal Biochemistry,5,13,5,13,5,13
171,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Dairy Engineering,0,0,0,0,0,0
171,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Animal Physiology,3,8,3,8,3,8
171,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Dairy Engineeringtion,1,6,1,6,1,6
171,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Animals Nutrition,5,15,5,15,5,15
171,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Food Science & Nutrition,0,0,0,0,0,0
171,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Dairy Chemistry,6,9,6,9,6,9
171,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Animal Biotechnology,3,10,3,10,3,10
171,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Animal Nutrition,4,8,4,8,4,8
171,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Animal Physiology,2,5,2,5,2,5
171,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Forage Production,0,0,0,0,0,0
171,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Animal Reproduction Gynecology & Obstetrics,0,0,0,0,0,0
171,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Dairy Microbiology,5,7,5,7,5,7
171,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Livestock Production & Management,4,11,4,11,4,11
171,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Live Stock Production Management,2,6,2,6,2,6
171,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Dairy Extension,3,8,3,8,3,8
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,143,Bio-Chemistry,Biochemistry,5,7,0,0,0,0
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,146,Bio-Technology,Biotechnology,2,5,0,5,0,0
341,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,146,Bio-Technology,Biotechnology,17,39,17,39,13,28
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,106,Zoology,Zoology,4,12,0,0,0,0
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,93,Botany,Botany,7,10,7,9,5,6
341,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,93,Botany,Botany,21,31,21,30,5,21
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,23,Mechanical Engineering,Nanotechnology,0,0,0,0,0,0
341,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,20,Electronics Engineering,Electronics and Communication Engineering,5,15,5,15,5,15
341,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,Computer Application,10,21,6,14,6,14
341,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,26,Other Engineering & Technology,Information Technology,9,59,7,30,7,25
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,177,Statistics,Statistics,0,0,0,0,0,0
341,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,104,Physics,Physics,8,28,7,26,7,22
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,94,Chemistry,Chemistry,7,10,0,0,0,0
341,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,9,36,6,26,5,19
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,53,Library & Information Science,Library & Information Science,0,0,0,0,0,0
341,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Management,0,0,0,0,0,0
341,2015,Regular,Post Graduate,139,M.J.M.C.-Master of Journalism and Mass Communication,51,Journalism & Mass Communication,Journalism,0,0,0,0,0,0
341,2015,Regular,Post Graduate,93,M.Com.-Master of Commerce,9,Commerce,Commerce,23,40,19,30,6,7
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,9,Commerce,Commerce,0,0,0,0,0,0
341,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,109,Economics,Economics,0,0,0,0,0,0
341,2015,Regular,Post Graduate,124,M.A.-Master of Arts,109,Economics,Economics,28,47,17,32,4,6
341,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Business,17,57,17,56,9,34
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,12,Education,Inter-disciplinary,11,16,0,0,0,0
341,2015,Regular,Certificate,76,Certificate-Certificate,12,Education,Inter-disciplinary,0,0,0,0,0,0
341,2015,Regular,Post Graduate,124,M.A.-Master of Arts,12,Education,Education,66,68,66,68,62,65
341,2015,Regular,Post Graduate,97,M.Ed. -Master of Education,12,Education,Education,20,22,19,21,19,21
341,2015,Regular,Post Graduate,97,M.Ed. -Master of Education,12,Education,Teacher,25,32,25,32,4,6
341,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,50,Other Indian Languages,Khasi Language,0,10,0,0,0,0
341,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,54,Linguistics,Linguistics,7,11,0,0,0,0
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,119,Philosophy,Philosophy,3,4,0,0,0,0
341,2015,Regular,Post Graduate,124,M.A.-Master of Arts,41,Hindi,Hindi,12,21,11,20,2,4
341,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,41,Hindi,Hindi,3,7,0,0,0,0
341,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,115,Sociology,Sociology,0,0,0,0,0,0
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,116,Other Social Science,Folkloristics,0,0,0,0,0,0
341,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,116,Other Social Science,Painting,0,0,0,0,0,0
341,2015,Regular,Post Graduate,106,M.Mus. -Master of Music,127,Music,Folkloristics,13,25,12,22,4,5
341,2015,Regular,Post Graduate,124,M.A.-Master of Arts,111,History,History,25,44,22,40,0,1
341,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,1,Agriculture,Rural Development & Agricultural Production,5,9,5,9,5,9
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Rural Development & Agricultural Production,0,0,0,0,0,0
341,2015,Regular,Post Graduate,124,M.A.-Master of Arts,108,Anthropology,Anthropology,12,28,12,28,10,25
341,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,110,Geography,Geography,6,15,0,0,0,0
341,2015,Distance,Certificate,76,Certificate-Certificate,12,Education,Special Education,50,143,40,83,30,51
341,2015,Distance,Post Graduate,191,P.G.D.M.-Post-Graduate Diploma in Management,133,Business Administration,Special Education,0,0,0,0,0,0
732,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,156,Microbiology,Microbiology,2,2,2,2,1,1
732,2015,Regular,Post Graduate,152,M.S.-Master of Surgery,73,Orthopaedics,Orthopaedics,0,2,0,2,0,0
732,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,78,Other Medical Science,Chest & TB,0,2,0,2,0,0
732,2015,Regular,Post Graduate,152,M.S.-Master of Surgery,69,General Surgery,General Surgery,0,5,0,5,0,0
732,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,166,Psychiatry,Psychiatry,0,2,0,2,0,1
732,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,70,Gynaecology,Obst. & Gynae,3,4,3,4,1,2
732,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,62,Anatomy,Anatomy,0,0,0,0,0,0
732,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,63,Anesthesiology,Anaesthesiology,1,5,1,5,1,3
732,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,67,Dermatology,Dermatology,1,2,1,2,1,1
732,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,74,Pathology,Pathology,4,5,4,5,3,4
732,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,168,Radiology,Radiology,1,4,1,4,1,1
732,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Oral Medicine,1,2,1,2,0,0
732,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Oral & Maxillofacial Surgery,0,2,0,2,0,2
732,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Orthodontics,0,2,0,2,0,1
732,2015,Regular,Post Graduate,132,M.D.S.-Master of Dental Surgery,66,Dentistry,Periodontology,2,3,2,3,2,3
732,2015,Regular,Under Graduate,31,B.Sc.(Nursing)-Bachelor of Science in Nursing,72,Nursing,Nursing,5,35,5,19,5,19
732,2015,Regular,Under Graduate,181,B.Sc.(Post Basic)-B.Sc (Post Basic),72,Nursing,Nursing,0,0,0,0,0,0
732,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,156,Microbiology,Microbiology,0,0,0,0,0,0
732,2015,Regular,Post Graduate,150,M.P.T.-Master of Physiotherapy,164,Physiotherapy,Neurology,0,0,0,0,0,0
732,2015,Regular,Post Graduate,150,M.P.T.-Master of Physiotherapy,164,Physiotherapy,Cardiology,0,0,0,0,0,0
732,2015,Regular,Under Graduate,70,B.P.T.-Bachelor of Physiotherapy,164,Physiotherapy,Physiotherapy,3,5,3,4,3,4
732,2015,Regular,Post Graduate,144,M.O.T. -Master of Occupational Therapy,160,Occupational Therapy,Neurology,0,0,0,0,0,0
732,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,188,Medical Science,B.Sc. in Medical Laboratory Technology,0,0,0,0,0,0
732,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,188,Medical Science,B.Sc. in Radio Imaging Technology,0,0,0,0,0,0
732,2015,Regular,Certificate,76,Certificate-Certificate,170,Urology,UCC in Dialysis Technician,0,0,0,0,0,0
732,2015,Regular,Certificate,76,Certificate-Certificate,78,Other Medical Science,PDUCC in Clinical Cardiology,0,0,0,0,0,0
732,2015,Regular,Certificate,76,Certificate-Certificate,72,Nursing,UAPGCC in Critical Care Nursing,1,1,1,1,1,1
732,2015,Regular,Certificate,76,Certificate-Certificate,66,Dentistry,UAPGCC in Oral Implantology,5,8,4,7,2,5
517,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Nuclear Engineering and Technology,2,13,2,13,0,0
517,2015,Regular,Integrated,35,"B.Tech M.Tech-Bachelor of Technology, Master of Technology",26,Other Engineering & Technology,Aerospace Engineering,2,19,2,19,0,0
517,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Aerospace Engineering,0,35,0,35,0,0
517,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,23,Mechanical Engineering,Mechanical Engineering,2,48,2,48,0,0
517,2015,Regular,Integrated,188,Integrated M.Sc.-Integrated Master of Science,174,Mathematics,Mathematics and Statistics,6,39,6,39,0,0
517,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,3,36,3,36,0,0
517,2015,Regular,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),94,Chemistry,Science,0,3,0,3,0,0
517,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Material Science Programme,0,1,0,1,0,0
517,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Industrial and Management Engineering,6,59,6,59,0,0
517,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Industrial and Management Engineering,3,16,3,16,0,0
517,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Biological Sciences and Bioengineering,3,7,3,7,0,0
517,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,17,Computer Engineering,Computer Science and Engineering,1,3,1,3,0,0
517,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,Computer Science and Engineering,9,64,9,64,0,0
517,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Environmental engineering and Management,1,9,1,9,0,0
517,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Photonic Science,0,0,0,0,0,0
517,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,180,Design,Design,0,0,0,0,0,0
517,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,19,Electrical Engineering,Electrical Engineering,9,109,9,109,0,0
517,2015,Regular,Integrated,35,"B.Tech M.Tech-Bachelor of Technology, Master of Technology",19,Electrical Engineering,Electrical Engineeringe,5,35,5,35,0,0
517,2015,Regular,Integrated,188,Integrated M.Sc.-Integrated Master of Science,107,Other Science,Economics,9,35,9,35,0,0
517,2015,Regular,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),107,Other Science,science,2,10,2,10,0,0
517,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,24,Metallurgical Engineering,Material Science and Engineering,1,6,1,6,0,0
517,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,24,Metallurgical Engineering,Material Science and Engineering,7,67,7,67,0,0
517,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,16,Civil Engineering,Civil Engineering,1,10,1,10,0,0
517,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,16,Civil Engineering,Civil Engineering,8,46,8,46,0,0
517,2015,Regular,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),104,Physics,science,0,6,0,6,0,0
517,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,104,Physics,Physics,9,26,9,26,0,0
517,2015,Regular,Integrated,35,"B.Tech M.Tech-Bachelor of Technology, Master of Technology",24,Metallurgical Engineering,Material Science and Engineering,0,0,0,0,0,0
371,2015,Regular,Post Graduate,152,M.S.-Master of Surgery,148,ENT,Surgery,11,17,11,16,5,6
371,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,78,Other Medical Science,Blood Transfusion,2,2,2,2,1,1
371,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,68,General Medicine,Medical,13,49,9,38,1,2
371,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,166,Psychiatry,Medical,3,8,2,7,0,0
371,2015,Regular,Post Graduate,108,M.Pharm. -Master of Pharmacy,76,Pharmacy,Pharmacy,10,21,8,14,8,14
371,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,63,Anesthesiology,Medical,14,21,12,19,12,17
371,2015,Regular,Post Graduate,152,M.S.-Master of Surgery,73,Orthopaedics,Surgery,0,30,0,24,0,3
371,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,156,Microbiology,Medical,7,8,7,8,4,4
371,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,67,Dermatology,Medical,5,11,4,10,4,7
104,2015,Distance,Diploma,82,Diploma-Diploma,54,Linguistics,Urdu,0,0,0,0,0,0
104,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,5,10,1,1,0,0
104,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,51,Journalism & Mass Communication,Mass Communication,1,1,1,1,0,0
104,2015,Regular,Diploma,82,Diploma-Diploma,26,Other Engineering & Technology,Radio Imaging Technology,5,10,1,2,1,1
430,2015,Regular,Post Graduate,124,M.A.-Master of Arts,110,Geography,Geography,19,22,19,22,6,7
430,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,113,Psychology,Psychology,0,0,0,0,0,0
430,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,113,Psychology,Psychology,0,0,0,0,0,0
430,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MBA,15,26,15,25,14,20
430,2015,Regular,Diploma,82,Diploma-Diploma,116,Other Social Science,Tourism and Service Industry,0,0,0,0,0,0
430,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,116,Other Social Science,International Relations,3,7,3,6,3,6
430,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,116,Other Social Science,International Relations,0,0,0,0,0,0
430,2015,Regular,Post Graduate,124,M.A.-Master of Arts,111,History,History,15,24,15,24,7,11
430,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,111,History,History,3,4,2,3,2,3
430,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,116,Other Social Science,Peace & Conflict Studies and Management,6,9,5,7,5,7
430,2015,Regular,Post Graduate,124,M.A.-Master of Arts,109,Economics,Economics,11,23,11,23,6,14
430,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,112,Political Science,Political Science,0,0,0,0,0,0
430,2015,Regular,Post Graduate,124,M.A.-Master of Arts,112,Political Science,Political Science,11,20,11,19,3,3
430,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,112,Political Science,Political Science,0,0,0,0,0,0
430,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,104,Physics,Physics,0,0,0,0,0,0
430,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,8,17,8,17,4,13
430,2015,Regular,Post Graduate,124,M.A.-Master of Arts,41,Hindi,Hindi,3,3,3,3,3,3
430,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,116,Other Social Science,English,0,0,0,0,0,0
430,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,50,Other Indian Languages,Nepali,0,0,0,0,0,0
430,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,107,Other Science,Horticulture,0,1,0,1,0,1
430,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,106,Zoology,zoology,7,19,7,19,6,13
430,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,156,Microbiology,Microbiology,0,0,0,0,0,0
430,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,108,Anthropology,Anthropology,0,0,0,0,0,0
430,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,108,Anthropology,Anthropology,0,0,0,0,0,0
430,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,12,Education,Education,0,0,0,0,0,0
430,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,60,Other Management,Management,0,0,0,0,0,0
430,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,Computer Applications,0,0,0,0,0,0
430,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,99,Geology,Geology,0,0,0,0,0,0
430,2015,Regular,Post Graduate,124,M.A.-Master of Arts,35,Other Foreign Languages,Chinese,0,3,0,3,0,3
430,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,101,Life Science,Zoology,0,0,0,0,0,0
430,2015,Regular,Integrated,71,"B.S. M.S.-Bachelor of Science, Master of Science",107,Other Science,Psychology,6,9,6,9,5,5
430,2015,Regular,Integrated,71,"B.S. M.S.-Bachelor of Science, Master of Science",99,Geology,Geology,1,1,1,1,1,1
430,2015,Regular,Integrated,71,"B.S. M.S.-Bachelor of Science, Master of Science",107,Other Science,Horticulture,5,7,5,7,5,7
430,2015,Regular,Integrated,39,"B.A. L.L.B.-Bachelor of Arts, Bachelor of Law or Laws",52,Law,Law,5,6,5,6,5,5
497,2015,Regular,Under Graduate,70,B.P.T.-Bachelor of Physiotherapy,164,Physiotherapy,Physiotherapy,16,21,0,0,0,0
497,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,Health Care,0,0,0,0,0,0
497,2015,Regular,Post Graduate,136,M.H.A. -Master of Hospital Administration,136,Hospital Administration,HA,8,15,8,15,8,15
497,2015,Regular,Under Graduate,27,B.Pharm.-Bachelor of Pharmacy,76,Pharmacy,Pharmacy,13,26,13,26,13,26
497,2015,Regular,Post Graduate,108,M.Pharm. -Master of Pharmacy,76,Pharmacy,PC,1,2,1,2,1,2
497,2015,Regular,Post Graduate,108,M.Pharm. -Master of Pharmacy,76,Pharmacy,DRA,4,6,3,6,3,6
497,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,76,Pharmacy,Pharmaceutical SC.,0,0,0,0,0,0
497,2015,Regular,Post Graduate,108,M.Pharm. -Master of Pharmacy,76,Pharmacy,P&B,1,1,1,1,1,1
497,2015,Regular,Post Graduate,108,M.Pharm. -Master of Pharmacy,76,Pharmacy,P&P,1,1,1,1,1,1
497,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,107,Other Science,Neurosciences,0,0,0,0,0,0
497,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,I&B,0,0,0,0,0,0
497,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,CI & CW,1,3,1,2,1,2
497,2015,Regular,Post Graduate,124,M.A.-Master of Arts,27,Fashion Technology,Fashion Retail Mgmt,0,0,0,0,0,0
497,2015,Regular,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Hons,48,116,48,102,44,75
497,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,107,Other Science,Acturial Science,10,14,10,14,10,14
497,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,M & S,27,203,25,161,25,161
497,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Entrepreneurship,5,25,4,20,4,20
497,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,General (LKO),23,55,22,47,19,32
